,year,survey,depth,num_cpue,accepted_name
522,2017,SCS,60.35,386,Melanogrammus aeglefinus
523,2020,SCS,82.3,158.4,Melanogrammus aeglefinus
524,2020,SCS,89.61,21,Melanogrammus aeglefinus
525,2018,SCS,72.24,1060,Melanogrammus aeglefinus
526,2019,SCS,66.75,1.935483871,Melanogrammus aeglefinus
527,2016,SCS,65.84,2548,Melanogrammus aeglefinus
528,2016,SCS,269.75,9,Melanogrammus aeglefinus
529,2017,SCS,71.32,507,Melanogrammus aeglefinus
530,2020,SCS,76.81,352,Melanogrammus aeglefinus
531,2018,SCS,79.55,1464,Melanogrammus aeglefinus
532,2019,SCS,60.35,30,Melanogrammus aeglefinus
533,2016,SCS,53.95,2762,Melanogrammus aeglefinus
534,2016,SCS,341.07,6.428571429,Melanogrammus aeglefinus
535,2017,SCS,69.49,1458,Melanogrammus aeglefinus
536,2020,SCS,71.32,34.28571429,Melanogrammus aeglefinus
537,2020,SCS,64.01,26,Melanogrammus aeglefinus
538,2018,SCS,87.78,874,Melanogrammus aeglefinus
539,2019,SCS,64.01,1104,Melanogrammus aeglefinus
540,2019,SCS,175.56,472,Melanogrammus aeglefinus
541,2016,SCS,45.72,3741.818182,Melanogrammus aeglefinus
542,2017,SCS,71.32,440,Melanogrammus aeglefinus
543,2020,SCS,62.18,1171.111111,Melanogrammus aeglefinus
544,2020,SCS,89.61,378,Melanogrammus aeglefinus
545,2018,SCS,87.78,84,Melanogrammus aeglefinus
546,2019,SCS,53.04,4,Melanogrammus aeglefinus
547,2019,SCS,174.65,48,Melanogrammus aeglefinus
548,2016,SCS,73.15,804,Melanogrammus aeglefinus
549,2016,SCS,315.47,2.727272727,Melanogrammus aeglefinus
550,2017,SCS,74.98,1668,Melanogrammus aeglefinus
551,2020,SCS,64.92,616,Melanogrammus aeglefinus
552,2020,SCS,89.61,220,Melanogrammus aeglefinus
553,2018,SCS,78.64,1114,Melanogrammus aeglefinus
554,2019,SCS,49.38,2,Melanogrammus aeglefinus
555,2019,SCS,187.45,10,Melanogrammus aeglefinus
556,2016,SCS,235.92,20,Melanogrammus aeglefinus
557,2017,SCS,85.95,4696,Melanogrammus aeglefinus
558,2020,SCS,64.01,16,Melanogrammus aeglefinus
559,2020,SCS,104.24,66,Melanogrammus aeglefinus
560,2018,SCS,64.01,552,Melanogrammus aeglefinus
561,2019,SCS,43.89,14,Melanogrammus aeglefinus
562,2019,SCS,329.18,48,Melanogrammus aeglefinus
563,2016,SCS,238.66,53.57142857,Melanogrammus aeglefinus
564,2017,SCS,78.64,7837.241379,Melanogrammus aeglefinus
565,2020,SCS,57.61,102,Melanogrammus aeglefinus
566,2020,SCS,117.04,316,Melanogrammus aeglefinus
567,2018,SCS,71.32,1574,Melanogrammus aeglefinus
568,2019,SCS,49.38,66,Melanogrammus aeglefinus
569,2019,SCS,312.72,31.42857143,Melanogrammus aeglefinus
570,2016,SCS,36.58,638,Melanogrammus aeglefinus
571,2017,SCS,89.61,1506,Melanogrammus aeglefinus
572,2020,SCS,53.04,70,Melanogrammus aeglefinus
573,2020,SCS,128.02,50,Melanogrammus aeglefinus
574,2018,SCS,66.75,1394,Melanogrammus aeglefinus
575,2019,SCS,66.75,9,Melanogrammus aeglefinus
576,2019,SCS,198.42,48,Melanogrammus aeglefinus
577,2016,SCS,179.22,82,Melanogrammus aeglefinus
578,2017,SCS,93.27,328,Melanogrammus aeglefinus
579,2020,SCS,73.15,2464,Melanogrammus aeglefinus
580,2020,SCS,91.44,154,Melanogrammus aeglefinus
581,2018,SCS,72.24,1296,Melanogrammus aeglefinus
582,2019,SCS,65.84,2604,Melanogrammus aeglefinus
583,2019,SCS,229.51,16,Melanogrammus aeglefinus
584,2016,SCS,96.93,346,Melanogrammus aeglefinus
585,2016,SCS,178.31,25.71428571,Melanogrammus aeglefinus
586,2017,SCS,203,496,Melanogrammus aeglefinus
587,2020,SCS,257.86,57,Melanogrammus aeglefinus
588,2020,SCS,95.1,68,Melanogrammus aeglefinus
589,2018,SCS,56.69,690,Melanogrammus aeglefinus
590,2019,SCS,69.49,1862,Melanogrammus aeglefinus
591,2019,SCS,225.86,120,Melanogrammus aeglefinus
592,2016,SCS,85.95,746,Melanogrammus aeglefinus
593,2016,SCS,200.25,9.230769231,Melanogrammus aeglefinus
594,2017,SCS,87.78,444,Melanogrammus aeglefinus
595,2020,SCS,214.88,220,Melanogrammus aeglefinus
596,2018,SCS,67.67,1176,Melanogrammus aeglefinus
597,2019,SCS,80.47,9212,Melanogrammus aeglefinus
598,2019,SCS,228.6,114,Melanogrammus aeglefinus
599,2016,SCS,108.81,1706,Melanogrammus aeglefinus
600,2016,SCS,212.14,234,Melanogrammus aeglefinus
601,2017,SCS,78.64,2130,Melanogrammus aeglefinus
602,2020,SCS,283.46,12,Melanogrammus aeglefinus
603,2018,SCS,72.24,2604,Melanogrammus aeglefinus
604,2019,SCS,71.32,2492,Melanogrammus aeglefinus
605,2019,SCS,149.05,178.0645161,Melanogrammus aeglefinus
606,2016,SCS,280.72,14,Melanogrammus aeglefinus
607,2016,SCS,113.39,72,Melanogrammus aeglefinus
608,2017,SCS,84.12,2984,Melanogrammus aeglefinus
609,2020,SCS,86.87,792,Melanogrammus aeglefinus
610,2018,SCS,75.9,4928,Melanogrammus aeglefinus
611,2019,SCS,62.18,6088,Melanogrammus aeglefinus
612,2016,SCS,87.78,5800,Melanogrammus aeglefinus
613,2016,SCS,149.05,108,Melanogrammus aeglefinus
614,2017,SCS,75.9,1060,Melanogrammus aeglefinus
615,2020,SCS,93.27,72,Melanogrammus aeglefinus
616,2018,SCS,79.55,2082,Melanogrammus aeglefinus
617,2019,SCS,65.84,648,Melanogrammus aeglefinus
618,2019,SCS,235.92,410,Melanogrammus aeglefinus
619,2016,SCS,84.12,9888,Melanogrammus aeglefinus
620,2016,SCS,193.85,204,Melanogrammus aeglefinus
621,2017,SCS,80.47,344,Melanogrammus aeglefinus
622,2020,SCS,54.86,14,Melanogrammus aeglefinus
623,2018,SCS,258.78,26,Melanogrammus aeglefinus
624,2019,SCS,62.18,36,Melanogrammus aeglefinus
625,2019,SCS,149.96,110,Melanogrammus aeglefinus
626,2016,SCS,80.47,18785.45455,Melanogrammus aeglefinus
627,2016,SCS,212.14,10,Melanogrammus aeglefinus
628,2017,SCS,210.31,52,Melanogrammus aeglefinus
629,2018,SCS,277.98,12,Melanogrammus aeglefinus
630,2019,SCS,78.64,754,Melanogrammus aeglefinus
631,2019,SCS,157.28,26,Melanogrammus aeglefinus
632,2016,SCS,75.9,17540,Melanogrammus aeglefinus
633,2016,SCS,167.34,628,Melanogrammus aeglefinus
634,2017,SCS,290.78,14,Melanogrammus aeglefinus
635,2020,SCS,49.38,8,Melanogrammus aeglefinus
636,2016,SCS,71.32,5288.571429,Melanogrammus aeglefinus
637,2016,SCS,160.93,166.3636364,Melanogrammus aeglefinus
638,2017,SCS,93.27,480,Melanogrammus aeglefinus
639,2018,SCS,114.3,386,Melanogrammus aeglefinus
640,2016,SCS,62.18,2652,Melanogrammus aeglefinus
641,2016,SCS,189.28,164,Melanogrammus aeglefinus
642,2017,SCS,78.64,3341.73913,Melanogrammus aeglefinus
643,2020,SCS,57.61,14,Melanogrammus aeglefinus
644,2019,SCS,115.21,98,Melanogrammus aeglefinus
645,2016,SCS,228.6,1250.4,Melanogrammus aeglefinus
646,2016,SCS,160.02,7.5,Melanogrammus aeglefinus
647,2017,SCS,82.3,810,Melanogrammus aeglefinus
648,2020,SCS,69.49,54,Melanogrammus aeglefinus
649,2018,SCS,76.81,4130,Melanogrammus aeglefinus
650,2016,SCS,80.47,410,Melanogrammus aeglefinus
651,2017,SCS,91.44,888,Melanogrammus aeglefinus
652,2020,SCS,74.07,2,Melanogrammus aeglefinus
653,2018,SCS,78.64,2058,Melanogrammus aeglefinus
654,2019,SCS,62.18,2,Melanogrammus aeglefinus
655,2019,SCS,122.53,4,Melanogrammus aeglefinus
656,2016,SCS,78.64,5072,Melanogrammus aeglefinus
657,2016,SCS,57.61,2,Melanogrammus aeglefinus
658,2017,SCS,93.27,1750,Melanogrammus aeglefinus
659,2020,SCS,65.84,30,Melanogrammus aeglefinus
660,2018,SCS,85.95,56,Melanogrammus aeglefinus
661,2019,SCS,162.76,1354,Melanogrammus aeglefinus
662,2019,SCS,96.01,2,Melanogrammus aeglefinus
663,2016,SCS,182.88,62.85714286,Melanogrammus aeglefinus
664,2016,SCS,99.67,2,Melanogrammus aeglefinus
665,2017,SCS,89.61,640.9090909,Melanogrammus aeglefinus
666,2020,SCS,87.78,54.19354839,Melanogrammus aeglefinus
667,2018,SCS,90.53,96,Melanogrammus aeglefinus
668,2019,SCS,113.39,26,Melanogrammus aeglefinus
669,2016,SCS,91.44,8.571428571,Melanogrammus aeglefinus
670,2016,SCS,82.3,4,Melanogrammus aeglefinus
671,2020,SCS,78.64,48,Melanogrammus aeglefinus
672,2018,SCS,95.1,40,Melanogrammus aeglefinus
673,2019,SCS,65.84,2,Melanogrammus aeglefinus
674,2016,SCS,113.39,27.85714286,Melanogrammus aeglefinus
675,2018,SCS,88.7,62,Melanogrammus aeglefinus
676,2019,SCS,76.81,2,Melanogrammus aeglefinus
677,2018,SCS,85.04,636,Melanogrammus aeglefinus
678,2019,SCS,56.69,4,Melanogrammus aeglefinus
679,2016,SCS,75.9,14,Melanogrammus aeglefinus
680,2016,SCS,67.67,4.285714286,Melanogrammus aeglefinus
681,2020,SCS,107.9,4,Melanogrammus aeglefinus
682,2019,SCS,50.29,2,Melanogrammus aeglefinus
683,2016,SCS,139.9,188,Melanogrammus aeglefinus
684,2020,SCS,103.33,6,Melanogrammus aeglefinus
685,2018,SCS,85.04,2726,Melanogrammus aeglefinus
686,2016,SCS,155.45,84,Melanogrammus aeglefinus
687,2016,SCS,105.16,30.96774194,Melanogrammus aeglefinus
688,2020,SCS,82.3,128,Melanogrammus aeglefinus
689,2018,SCS,128.93,50,Melanogrammus aeglefinus
690,2016,SCS,165.51,18,Melanogrammus aeglefinus
691,2016,SCS,87.78,2.608695652,Melanogrammus aeglefinus
692,2020,SCS,75.9,1002,Melanogrammus aeglefinus
693,2018,SCS,139.9,196,Melanogrammus aeglefinus
694,2019,SCS,162.76,8,Melanogrammus aeglefinus
695,2019,SCS,77.72,6,Melanogrammus aeglefinus
696,2016,SCS,85.95,428,Melanogrammus aeglefinus
697,2016,SCS,108.81,2,Melanogrammus aeglefinus
698,2020,SCS,67.67,2354.482759,Melanogrammus aeglefinus
699,2016,SCS,73.15,546.4285714,Melanogrammus aeglefinus
700,2016,SCS,123.44,455.4545455,Melanogrammus aeglefinus
701,2016,SCS,62.18,8.181818182,Melanogrammus aeglefinus
702,2016,SCS,162.76,14,Melanogrammus aeglefinus
703,2019,SCS,43.89,3,Melanogrammus aeglefinus
704,2016,SCS,85.95,56,Melanogrammus aeglefinus
705,2016,SCS,89.61,3.870967742,Melanogrammus aeglefinus
706,2019,SCS,109.73,11.42857143,Melanogrammus aeglefinus
707,2016,SCS,95.1,14,Melanogrammus aeglefinus
708,2019,SCS,125.27,6,Melanogrammus aeglefinus
709,2016,SCS,106.98,157.1428571,Melanogrammus aeglefinus
710,2019,SCS,140.82,4,Melanogrammus aeglefinus
711,2019,SCS,84.12,5.714285714,Melanogrammus aeglefinus
712,2016,SCS,87.78,4,Melanogrammus aeglefinus
713,2019,SCS,82.3,7.5,Melanogrammus aeglefinus
714,2019,SCS,132.59,158.5714286,Melanogrammus aeglefinus
715,2016,SCS,87.78,2,Melanogrammus aeglefinus
716,2019,SCS,56.69,2.307692308,Melanogrammus aeglefinus
717,2019,SCS,116.13,974,Melanogrammus aeglefinus
718,2016,SCS,95.1,2,Melanogrammus aeglefinus
719,2019,SCS,65.84,2.142857143,Melanogrammus aeglefinus
720,2019,SCS,111.56,204,Melanogrammus aeglefinus
721,2019,SCS,96.93,28,Melanogrammus aeglefinus
722,2016,SCS,107.9,13.33333333,Melanogrammus aeglefinus
723,2019,SCS,87.78,4,Melanogrammus aeglefinus
724,2019,SCS,99.67,96,Melanogrammus aeglefinus
725,2016,SCS,89.61,23.07692308,Melanogrammus aeglefinus
726,2019,SCS,104.24,14,Melanogrammus aeglefinus
727,2019,SCS,87.78,16,Melanogrammus aeglefinus
728,2019,SCS,89.61,192,Melanogrammus aeglefinus
729,2019,SCS,173.74,2,Melanogrammus aeglefinus
730,2019,SCS,67.67,2,Melanogrammus aeglefinus
731,2019,SCS,141.73,28,Melanogrammus aeglefinus
732,2019,SCS,69.49,6,Melanogrammus aeglefinus
733,2019,SCS,103.33,36,Melanogrammus aeglefinus
734,2016,SCS,89.61,2,Melanogrammus aeglefinus
735,2019,SCS,62.18,3.75,Melanogrammus aeglefinus
736,2019,SCS,80.47,24,Melanogrammus aeglefinus
737,2016,SCS,91.44,443.2258065,Melanogrammus aeglefinus
738,2019,SCS,84.12,49.09090909,Melanogrammus aeglefinus
739,2019,SCS,115.21,78,Melanogrammus aeglefinus
740,2019,SCS,203,4.137931034,Melanogrammus aeglefinus
741,2019,SCS,36.58,8,Melanogrammus aeglefinus
742,2019,SCS,193.85,6,Melanogrammus aeglefinus
743,2016,SCS,40.23,2.307692308,Melanogrammus aeglefinus
744,2019,SCS,45.72,26,Melanogrammus aeglefinus
745,2019,SCS,166.42,4,Melanogrammus aeglefinus
746,2016,SCS,209.4,104,Melanogrammus aeglefinus
747,2019,SCS,60.35,24,Melanogrammus aeglefinus
748,2019,SCS,161.85,4,Melanogrammus aeglefinus
749,2019,SCS,80.47,6,Melanogrammus aeglefinus
750,2019,SCS,124.36,60,Melanogrammus aeglefinus
751,2019,SCS,91.44,54,Melanogrammus aeglefinus
752,2019,SCS,179.22,2,Melanogrammus aeglefinus
753,2019,SCS,91.44,502,Melanogrammus aeglefinus
754,2019,SCS,98.76,488,Melanogrammus aeglefinus
755,2019,SCS,91.44,28,Melanogrammus aeglefinus
756,2019,SCS,91.44,18,Melanogrammus aeglefinus
757,2019,SCS,85.95,100,Melanogrammus aeglefinus
758,2019,SCS,85.95,630,Melanogrammus aeglefinus
759,2019,SCS,78.64,5310,Melanogrammus aeglefinus
760,2019,SCS,71.32,58,Melanogrammus aeglefinus
761,2019,SCS,62.18,1978,Melanogrammus aeglefinus
762,2019,SCS,73.15,1171.428571,Melanogrammus aeglefinus
763,2019,SCS,84.12,1032,Melanogrammus aeglefinus
764,2019,SCS,74.98,1122.857143,Melanogrammus aeglefinus
765,2019,SCS,76.81,672,Melanogrammus aeglefinus
766,2019,SCS,76.81,818,Melanogrammus aeglefinus
767,2019,SCS,216.71,2,Urophycis tenuis
768,2019,SCS,215.8,2,Urophycis tenuis
769,2019,SCS,170.08,10.71428571,Urophycis tenuis
770,2016,SCS,228.6,5.454545455,Urophycis tenuis
771,2020,SCS,259.69,14.48275862,Urophycis tenuis
772,2017,SCS,152.7,12,Urophycis tenuis
773,2017,SCS,161.85,2,Urophycis tenuis
774,2019,SCS,286.21,6,Urophycis tenuis
775,2019,SCS,274.32,8.888888889,Urophycis tenuis
776,2016,SCS,145.39,12.85714286,Urophycis tenuis
777,2017,SCS,90.53,4,Urophycis tenuis
778,2020,SCS,111.56,2,Urophycis tenuis
779,2016,SCS,217.63,2,Urophycis tenuis
780,2016,SCS,147.22,2.5,Urophycis tenuis
781,2016,SCS,133.5,4,Urophycis tenuis
782,2016,SCS,213.97,2.608695652,Urophycis tenuis
783,2016,SCS,198.42,14,Urophycis tenuis
784,2020,SCS,299.92,102.8571429,Urophycis tenuis
785,2016,SCS,178.31,8,Urophycis tenuis
786,2020,SCS,296.27,68,Urophycis tenuis
787,2019,SCS,266.09,24.82758621,Urophycis tenuis
788,2020,SCS,89.61,6,Urophycis tenuis
789,2020,SCS,292.61,26,Urophycis tenuis
790,2020,SCS,272.49,16,Urophycis tenuis
791,2019,SCS,408.74,6,Urophycis tenuis
792,2020,SCS,192.02,2,Urophycis tenuis
793,2016,SCS,146.3,3.870967742,Urophycis tenuis
794,2019,SCS,527.61,7.5,Urophycis tenuis
795,2020,SCS,228.6,4.615384615,Urophycis tenuis
796,2019,SCS,160.93,12,Urophycis tenuis
797,2016,SCS,192.02,4.137931034,Urophycis tenuis
798,2020,SCS,208.48,12,Urophycis tenuis
799,2020,SCS,239.57,2.142857143,Urophycis tenuis
800,2020,SCS,206.65,6,Urophycis tenuis
801,2019,SCS,213.06,4.615384615,Urophycis tenuis
802,2016,SCS,129.84,6,Urophycis tenuis
803,2020,SCS,179.22,2,Urophycis tenuis
804,2016,SCS,128.02,16,Urophycis tenuis
805,2019,SCS,171.91,2,Urophycis tenuis
806,2020,SCS,210.31,6.923076923,Urophycis tenuis
807,2016,SCS,258.78,85.71428571,Urophycis tenuis
808,2020,SCS,204.83,12,Urophycis tenuis
809,2020,SCS,44.81,2,Urophycis tenuis
810,2020,SCS,120.7,2,Urophycis tenuis
811,2019,SCS,126.19,6,Urophycis tenuis
812,2020,SCS,157.28,10,Urophycis tenuis
813,2020,SCS,133.5,1.935483871,Urophycis tenuis
814,2020,SCS,146.3,6,Urophycis tenuis
815,2017,SCS,226.77,10,Urophycis tenuis
816,2020,SCS,73.15,12,Urophycis tenuis
817,2020,SCS,82.3,12.4137931,Urophycis tenuis
818,2020,SCS,104.24,6,Urophycis tenuis
819,2019,SCS,214.88,6,Urophycis tenuis
820,2020,SCS,93.27,7.741935484,Urophycis tenuis
821,2019,SCS,213.06,4,Urophycis tenuis
822,2016,SCS,269.75,9,Urophycis tenuis
823,2016,SCS,341.07,27.85714286,Urophycis tenuis
824,2019,SCS,175.56,4,Urophycis tenuis
825,2016,SCS,343.81,14,Urophycis tenuis
826,2019,SCS,174.65,2,Urophycis tenuis
827,2016,SCS,315.47,223.6363636,Urophycis tenuis
828,2016,SCS,235.92,16,Urophycis tenuis
829,2019,SCS,329.18,78,Urophycis tenuis
830,2016,SCS,238.66,23.57142857,Urophycis tenuis
831,2020,SCS,117.04,2,Urophycis tenuis
832,2019,SCS,312.72,120,Urophycis tenuis
833,2016,SCS,256.03,51.17647059,Urophycis tenuis
834,2019,SCS,229.51,14,Urophycis tenuis
835,2016,SCS,178.31,8.571428571,Urophycis tenuis
836,2017,SCS,203,12,Urophycis tenuis
837,2020,SCS,257.86,9,Urophycis tenuis
838,2019,SCS,225.86,8,Urophycis tenuis
839,2016,SCS,200.25,48.46153846,Urophycis tenuis
840,2020,SCS,214.88,4,Urophycis tenuis
841,2019,SCS,228.6,6,Urophycis tenuis
842,2016,SCS,212.14,40,Urophycis tenuis
843,2020,SCS,283.46,60,Urophycis tenuis
844,2016,SCS,280.72,14,Urophycis tenuis
845,2016,SCS,113.39,2,Urophycis tenuis
846,2019,SCS,235.92,34,Urophycis tenuis
847,2016,SCS,193.85,6,Urophycis tenuis
848,2018,SCS,258.78,60,Urophycis tenuis
849,2016,SCS,212.14,22,Urophycis tenuis
850,2017,SCS,210.31,12,Urophycis tenuis
851,2018,SCS,277.98,78,Urophycis tenuis
852,2017,SCS,290.78,24,Urophycis tenuis
853,2020,SCS,49.38,6,Urophycis tenuis
854,2016,SCS,160.93,10.90909091,Urophycis tenuis
855,2016,SCS,189.28,2,Urophycis tenuis
856,2019,SCS,134.42,12,Urophycis tenuis
857,2016,SCS,228.6,2.4,Urophycis tenuis
858,2016,SCS,160.02,7.5,Urophycis tenuis
859,2019,SCS,83.21,3,Urophycis tenuis
860,2016,SCS,74.98,4.137931034,Urophycis tenuis
861,2019,SCS,122.53,2,Urophycis tenuis
862,2016,SCS,57.61,28,Urophycis tenuis
863,2019,SCS,96.01,2,Urophycis tenuis
864,2020,SCS,87.78,3.870967742,Urophycis tenuis
865,2016,SCS,82.3,6,Urophycis tenuis
866,2020,SCS,78.64,2,Urophycis tenuis
867,2016,SCS,58.52,2.608695652,Urophycis tenuis
868,2016,SCS,105.16,7.741935484,Urophycis tenuis
869,2016,SCS,108.81,16,Urophycis tenuis
870,2019,SCS,65.84,2,Urophycis tenuis
871,2019,SCS,173.74,10,Urophycis tenuis
872,2019,SCS,141.73,2,Urophycis tenuis
873,2019,SCS,203,6.206896552,Urophycis tenuis
874,2019,SCS,193.85,6,Urophycis tenuis
875,2016,SCS,209.4,10,Urophycis tenuis
876,2019,SCS,124.36,6,Urophycis tenuis
877,2017,SCS,197.51,222,Urophycis chuss
878,2019,SCS,216.71,38,Urophycis chuss
879,2016,SCS,109.73,2.222222222,Urophycis chuss
880,2020,SCS,164.59,2,Urophycis chuss
881,2019,SCS,170.08,36.42857143,Urophycis chuss
882,2020,SCS,148.13,5.714285714,Urophycis chuss
883,2017,SCS,162.76,4,Urophycis chuss
884,2017,SCS,152.7,32,Urophycis chuss
885,2019,SCS,247.8,26,Urophycis chuss
886,2016,SCS,106.07,3,Urophycis chuss
887,2020,SCS,95.1,4,Urophycis chuss
888,2017,SCS,161.85,2,Urophycis chuss
889,2019,SCS,286.21,16,Urophycis chuss
890,2020,SCS,153.62,20,Urophycis chuss
891,2017,SCS,135.33,4,Urophycis chuss
892,2019,SCS,109.73,2,Urophycis chuss
893,2020,SCS,104.24,15,Urophycis chuss
894,2018,SCS,85.04,2,Urophycis chuss
895,2016,SCS,145.39,42.85714286,Urophycis chuss
896,2017,SCS,90.53,2,Urophycis chuss
897,2017,SCS,68.58,6,Urophycis chuss
898,2016,SCS,147.22,12.5,Urophycis chuss
899,2017,SCS,96.93,22,Urophycis chuss
900,2016,SCS,213.97,36.52173913,Urophycis chuss
901,2017,SCS,82.3,6,Urophycis chuss
902,2019,SCS,78.64,4,Urophycis chuss
903,2016,SCS,198.42,48,Urophycis chuss
904,2020,SCS,299.92,14.28571429,Urophycis chuss
905,2017,SCS,60.35,8,Urophycis chuss
906,2016,SCS,178.31,74,Urophycis chuss
907,2020,SCS,89.61,4,Urophycis chuss
908,2020,SCS,296.27,28,Urophycis chuss
909,2018,SCS,66.75,2,Urophycis chuss
910,2019,SCS,266.09,113.7931034,Urophycis chuss
911,2020,SCS,292.61,38,Urophycis chuss
912,2018,SCS,82.3,92,Urophycis chuss
913,2017,SCS,65.84,26,Urophycis chuss
914,2019,SCS,84.12,4,Urophycis chuss
915,2019,SCS,208.48,8,Urophycis chuss
916,2020,SCS,109.73,30.96774194,Urophycis chuss
917,2020,SCS,272.49,104,Urophycis chuss
918,2019,SCS,78.64,4,Urophycis chuss
919,2016,SCS,134.42,2,Urophycis chuss
920,2020,SCS,109.73,110,Urophycis chuss
921,2020,SCS,192.02,14,Urophycis chuss
922,2016,SCS,137.16,178,Urophycis chuss
923,2016,SCS,146.3,1.935483871,Urophycis chuss
924,2020,SCS,195.68,6.666666667,Urophycis chuss
925,2018,SCS,124.36,18,Urophycis chuss
926,2019,SCS,83.21,4,Urophycis chuss
927,2016,SCS,97.84,2,Urophycis chuss
928,2017,SCS,74.07,52,Urophycis chuss
929,2020,SCS,81.38,11.11111111,Urophycis chuss
930,2020,SCS,228.6,39.23076923,Urophycis chuss
931,2018,SCS,63.09,2,Urophycis chuss
932,2019,SCS,89.61,4,Urophycis chuss
933,2016,SCS,93.27,2,Urophycis chuss
934,2017,SCS,65.84,18,Urophycis chuss
935,2020,SCS,208.48,4.8,Urophycis chuss
936,2019,SCS,80.47,4,Urophycis chuss
937,2016,SCS,82.3,8,Urophycis chuss
938,2017,SCS,87.78,6,Urophycis chuss
939,2020,SCS,239.57,30,Urophycis chuss
940,2018,SCS,132.59,16,Urophycis chuss
941,2019,SCS,243.23,334,Urophycis chuss
942,2016,SCS,71.32,4,Urophycis chuss
943,2020,SCS,107.9,1.935483871,Urophycis chuss
944,2020,SCS,206.65,20,Urophycis chuss
945,2019,SCS,94.18,8,Urophycis chuss
946,2019,SCS,213.06,85.38461538,Urophycis chuss
947,2016,SCS,129.84,8,Urophycis chuss
948,2020,SCS,179.22,18,Urophycis chuss
949,2016,SCS,69.49,6,Urophycis chuss
950,2016,SCS,128.02,12,Urophycis chuss
951,2020,SCS,182.88,55.71428571,Urophycis chuss
952,2019,SCS,171.91,66,Urophycis chuss
953,2020,SCS,192.02,62,Urophycis chuss
954,2019,SCS,135.33,348,Urophycis chuss
955,2019,SCS,152.7,38,Urophycis chuss
956,2020,SCS,135.33,22,Urophycis chuss
957,2018,SCS,52.12,4,Urophycis chuss
958,2020,SCS,210.31,62.30769231,Urophycis chuss
959,2016,SCS,258.78,180,Urophycis chuss
960,2017,SCS,45.72,4,Urophycis chuss
961,2020,SCS,204.83,22,Urophycis chuss
962,2019,SCS,91.44,2,Urophycis chuss
963,2020,SCS,120.7,16,Urophycis chuss
964,2019,SCS,126.19,3,Urophycis chuss
965,2020,SCS,157.28,4,Urophycis chuss
966,2018,SCS,55.78,8,Urophycis chuss
967,2019,SCS,149.05,32,Urophycis chuss
968,2016,SCS,91.44,7.2,Urophycis chuss
969,2020,SCS,133.5,11.61290323,Urophycis chuss
970,2019,SCS,159.11,2,Urophycis chuss
971,2020,SCS,82.3,15.48387097,Urophycis chuss
972,2020,SCS,186.54,82.75862069,Urophycis chuss
973,2019,SCS,164.59,18,Urophycis chuss
974,2020,SCS,82.3,8,Urophycis chuss
975,2020,SCS,177.39,28.8,Urophycis chuss
976,2020,SCS,82.3,2.5,Urophycis chuss
977,2020,SCS,146.3,38,Urophycis chuss
978,2018,SCS,65.84,2,Urophycis chuss
979,2019,SCS,96.01,2,Urophycis chuss
980,2017,SCS,226.77,26,Urophycis chuss
981,2020,SCS,124.36,2,Urophycis chuss
982,2020,SCS,73.15,14,Urophycis chuss
983,2017,SCS,67.67,4,Urophycis chuss
984,2020,SCS,82.3,37.24137931,Urophycis chuss
985,2018,SCS,87.78,4,Urophycis chuss
986,2019,SCS,91.44,4,Urophycis chuss
987,2017,SCS,72.24,12,Urophycis chuss
988,2020,SCS,104.24,66,Urophycis chuss
989,2019,SCS,65.84,6,Urophycis chuss
990,2019,SCS,214.88,4,Urophycis chuss
991,2020,SCS,107.9,34,Urophycis chuss
992,2020,SCS,93.27,60,Urophycis chuss
993,2019,SCS,213.06,2,Urophycis chuss
994,2016,SCS,192.94,25.71428571,Urophycis chuss
995,2020,SCS,89.61,48,Urophycis chuss
996,2019,SCS,47.55,2,Urophycis chuss
997,2018,SCS,87.78,2,Urophycis chuss
998,2019,SCS,175.56,6,Urophycis chuss
999,2020,SCS,89.61,10,Urophycis chuss
1000,2019,SCS,174.65,54,Urophycis chuss
1001,2016,SCS,315.47,13.63636364,Urophycis chuss
1002,2019,SCS,187.45,20,Urophycis chuss
1003,2016,SCS,235.92,24,Urophycis chuss
1004,2020,SCS,104.24,18,Urophycis chuss
1005,2019,SCS,329.18,6,Urophycis chuss
1006,2016,SCS,238.66,21.42857143,Urophycis chuss
1007,2019,SCS,312.72,2.857142857,Urophycis chuss
1008,2016,SCS,256.03,1.764705882,Urophycis chuss
1009,2017,SCS,89.61,6,Urophycis chuss
1010,2019,SCS,198.42,6,Urophycis chuss
1011,2016,SCS,179.22,16,Urophycis chuss
1012,2019,SCS,229.51,16,Urophycis chuss
1013,2016,SCS,96.93,12,Urophycis chuss
1014,2016,SCS,178.31,22.85714286,Urophycis chuss
1015,2017,SCS,203,24,Urophycis chuss
1016,2020,SCS,257.86,24,Urophycis chuss
1017,2019,SCS,69.49,4,Urophycis chuss
1018,2019,SCS,225.86,14,Urophycis chuss
1019,2016,SCS,200.25,64.61538462,Urophycis chuss
1020,2017,SCS,87.78,2,Urophycis chuss
1021,2020,SCS,214.88,70,Urophycis chuss
1022,2019,SCS,228.6,60,Urophycis chuss
1023,2016,SCS,108.81,6,Urophycis chuss
1024,2016,SCS,212.14,174,Urophycis chuss
1025,2020,SCS,283.46,6,Urophycis chuss
1026,2016,SCS,280.72,10,Urophycis chuss
1027,2016,SCS,149.05,14,Urophycis chuss
